ARI,FRG,J
0.6768822184236624,0.8324225184450366,1.421417821855704
0.6768822184236624,0.8338800669672234,1.4212839346656234
0.6944707560297765,0.8455896521684955,1.3972167164486269
0.6768822184236624,0.8339236086155059,1.4212769385905724
0.6768822184236624,0.8329545274405408,1.4213622138090858
0.6768822184236624,0.8324055563062904,1.4213927335400878
0.6768822184236624,0.8338101358804082,1.4212818634644586
0.6768822184236624,0.8339732846232851,1.4213029142206517
0.6768822184236624,0.8338330262491571,1.4212828915996747
0.6768822184236624,0.8339556629467874,1.4213049121138508
0.6768822184236624,0.8338092679549903,1.421289208395403
0.6768822184236624,0.8339845080334214,1.4213015757360854
0.6768822184236624,0.8339922045516187,1.4213033769766157
0.6768822184236624,0.8340006848422024,1.4213020020659657
0.6768822184236624,0.8339821185942765,1.421303608095117
0.6768822184236624,0.8325013294332626,1.42139495321383
0.6768822184236624,0.8340174971244095,1.4212973244358411
0.6768822184236624,0.8327540883430898,1.4213858606047656
0.6768822184236624,0.8329510653628931,1.421374555458701
0.6768822184236624,0.8340236363241103,1.421296926854765
0.6768822184236624,0.8338992991371632,1.4212770788571034
0.6768822184236624,0.8331939958666379,1.421334955712419
0.6768822184236624,0.8324311307172533,1.4214208394209238
0.6768822184236624,0.8340220285039485,1.4212997556743945
0.6768822184236624,0.832446291269127,1.421395859992522
0.6768822184236624,0.8339029235460215,1.421283972847156
0.6768822184236624,0.8339844245611395,1.421301580016426
0.6768822184236624,0.8340233995341735,1.4212966154275388
0.6768822184236624,0.8339693390818561,1.421303859638071
0.6768822184236624,0.8316512866479184,1.421493951388597
0.6485004524643663,0.8252381884529627,1.417818384003823
0.6768822184236624,0.833282339899638,1.4213301817416355
0.6768822184236624,0.8325700849179768,1.4213983330401765
0.6768822184236624,0.8337676344126123,1.4212920374210043
0.6768822184236624,0.8316231406298399,1.4214766443310116
0.6768822184236624,0.83376853578876,1.4212918454042756
0.6768822184236624,0.8339860942309525,1.4213034102701236
0.6768822184236624,0.8339769531930264,1.4213022035055407
0.6768822184236624,0.8329587037949406,1.421370521138481
0.6768822184236624,0.8339854074003903,1.4213013630393625
0.6768822184236624,0.8324299246153907,1.4214247427033184
0.6768822184236624,0.8328367257432876,1.4213863240919538
0.6768822184236624,0.8339857104129926,1.4213040695155608
0.6768822184236624,0.8328864133641509,1.4213677682795622
0.6827784486304209,0.8391309460123868,1.4053530527452045
0.6768822184236624,0.834019727141626,1.4212971936017285
0.6768822184236624,0.8327222910565267,1.42139469211792
0.6768822184236624,0.8339795077819253,1.4213025451879608
0.6768822184236624,0.8329067220608605,1.4213810192071392
0.6768822184236624,0.8340012382185396,1.4213011090511654
0.6768822184236624,0.8339504460063504,1.4213059643518424
0.6768822184236624,0.8330587721205541,1.4213640029435897
0.6768822184236624,0.8339953297976436,1.421275866034835
0.6711005123986837,0.8296739889816934,1.4217257884208716
0.6428491209308282,0.8237898524274377,1.4178808950462134
0.6768822184236624,0.8330830924394198,1.4301495908997546
0.6653447787053066,0.8291794769753198,1.421824069785934
0.6768822184236624,0.8316400766926055,1.4214729618887425
0.6768822184236624,0.8328598502049123,1.4213690737777338
0.6768822184236624,0.8339970452915285,1.4213016838122758
0.6768822184236624,0.831618366476479,1.4214723613472608
0.6768822184236624,0.8339886610365879,1.4212752818745478
0.6768822184236624,0.8338027542019717,1.4212841953776412
0.6768822184236624,0.8334501369614731,1.4213178492530891
0.6768822184236624,0.8339929001461488,1.4213008504626932
0.6485004524643663,0.8239587444569165,1.4178985241044388
0.6768822184236624,0.8339841491905337,1.4213035395913576
0.6768822184236624,0.8339621758473855,1.421304964856864
0.6768822184236624,0.8315770241915297,1.4214767171479887
0.6768822184236624,0.8340044342203209,1.4212998310571534
0.6768822184236624,0.8339875363735246,1.4213012533092293
0.6768822184236624,0.8327994233825927,1.4213785378272692
0.6768822184236624,0.8336226884311344,1.421302636888797
0.6768822184236624,0.8337557110073418,1.4212912482756437
0.6768822184236624,0.83400974292169,1.4212980514097802
0.6768822184236624,0.8327704987154378,1.421394779645487
0.6768822184236624,0.8340008877138739,1.4212999679952036
0.6768822184236624,0.8337924152353242,1.421294030229019
0.6768822184236624,0.8330716079790181,1.4301488419232544
0.6827784486304209,0.8391313024677469,1.405353494689625
0.6768822184236624,0.8308210130574113,1.4215718663788297
0.6768822184236624,0.8339047976806557,1.4212797039443568
0.6206683055145014,0.8087334360229631,1.4233672222938336
0.6768822184236624,0.8339923780517198,1.421300109429336
0.6768822184236624,0.8314061148115585,1.4215165278401327
0.6768822184236624,0.8331340720403178,1.4213372047728512
0.6768822184236624,0.8335703807566212,1.421315207748307
0.6768822184236624,0.8340067677899359,1.4213015915135605
0.6768822184236624,0.8339928970696275,1.421300167729045
0.6768822184236624,0.8337969118500514,1.4212831202378642
0.6768822184236624,0.8339444842789833,1.4213072420259136
0.6653447787053066,0.8287165944258733,1.4219320651604612
0.6827784486304209,0.8391320232832333,1.4053544145506285
0.6768822184236624,0.8327926642093141,1.4213616440461907
0.6768822184236624,0.8314345349727152,1.421513476341546
0.6768822184236624,0.8340035805958367,1.4213007348464923
0.6768822184236624,0.8323454632294878,1.4214260145590092
0.6768822184236624,0.8334914723020356,1.421307750832063
0.6768822184236624,0.8323934308416334,1.4214123486352357
0.6768822184236624,0.8323388980088126,1.4214088650586436
