ARI,FRG,J
0.2511941450938834,0.6378498976641308,2.4244962935818446
0.2511941450938834,0.637849793762114,2.424496461494175
0.3001907546130185,0.6613705877681663,2.5618637202557872
0.2525702298759137,0.6377353096302053,2.421197358085403
0.3074530520652316,0.6634542061476236,2.558591488405243
0.3093453641775328,0.6644774389301635,2.5551399151531813
0.2525702298759137,0.637735991515688,2.421879299201412
0.2525702298759137,0.6377353306119901,2.4211357956432216
0.2525702298759137,0.6377354334100073,2.421590247275589
0.3001907546130185,0.6624322781157982,2.5611297079714253
0.2525702298759137,0.6377352856392593,2.421312751245393
0.2525702298759137,0.6377355283750706,2.421525413998012
0.2508224954753589,0.6349999038036019,2.455190604489204
0.2511941450938834,0.6378480289852358,2.424496225612684
0.2525702298759137,0.6377354283092653,2.421427624959235
0.2525702298759137,0.6377355611475967,2.421551383610329
0.2511941450938834,0.6378490804705358,2.424505227842632
0.2525702298759137,0.6377360462234668,2.4218138715682023
0.2525702298759137,0.637726310108271,2.423813893332865
0.2511941450938834,0.6378463804099078,2.424496602112826
0.2525702298759137,0.6377353215841756,2.421248109156095
0.2525702298759137,0.6377435467247466,2.4229793025566564
0.3001907546130185,0.6619378510899636,2.5601473693706174
0.3001907546130185,0.6623877184551346,2.56125524974524
0.2511941450938834,0.6378560913467121,2.424545278560073
0.2525702298759137,0.6377369983735237,2.4221725005419343
0.248334008689239,0.6340838019083465,2.4500082102978817
0.2511941450938834,0.6378479884390764,2.424497690920957
0.2525702298759137,0.6377359640805899,2.421776272650105
0.248334008689239,0.6340937983830841,2.4500831386555486
0.2525702298759137,0.6377379190896759,2.4223439967494755
0.2525702298759137,0.6377371450234134,2.422158539061473
0.2525702298759137,0.637736478219415,2.422267674004676
0.2525702298759137,0.6377356251078384,2.421631054371085
0.2525702298759137,0.6377358919973747,2.421947779824956
0.3001907546130185,0.6624541546167608,2.5616858635200166
0.2549403214144132,0.6384728439069604,2.41592218992742
0.2511941450938834,0.6377172593999825,2.4243857299156653
0.2549403214144132,0.6384860629545489,2.4165335400005814
0.2525702298759137,0.6377367670601204,2.422119875927588
0.2525702298759137,0.6377352921914478,2.4212744053008404
0.2525702298759137,0.6377382872873543,2.4225956962102986
0.2525702298759137,0.6377371162983192,2.422337425631564
0.2525702298759137,0.637735690554872,2.421696365476543
0.2511941450938834,0.6378521411399776,2.4244962559948515
0.2525702298759137,0.6377362524175345,2.4219797120157742
0.2525702298759137,0.6377353324473988,2.4214153012474413
0.2525702298759137,0.6377357684014541,2.421901077677337
0.2549403214144132,0.6384733336262166,2.415967862521153
0.2525702298759137,0.6377356756477226,2.4216712756006213
0.2525702298759137,0.637735450166515,2.421505043480837
0.2525702298759137,0.6377369807529347,2.422105218994754
0.3074530520652316,0.6632464219441336,2.559989496340083
0.2575422066905593,0.6382142472719406,2.4233159266805018
0.2525702298759137,0.6377359012268978,2.422669155428973
0.3001907546130185,0.6624350587729662,2.559576237336432
0.3001907546130185,0.6629662307676287,2.560295775117123
0.3001907546130185,0.6620588028726673,2.561696738044495
0.2511941450938834,0.6379480230657891,2.424728146484661
0.2525702298759137,0.6377357974953739,2.421709871421797
0.2525702298759137,0.6377403791004274,2.422694551343371
0.2525702298759137,0.6377366310379827,2.422342603148553
0.2525702298759137,0.6377354027453747,2.421408913335167
0.3001907546130185,0.6627643348385994,2.5610105571174944
0.2525702298759137,0.6377361682431567,2.4223071429523406
0.2511941450938834,0.6378478370541913,2.424496215716636
0.2525702298759137,0.6377352888987479,2.4212449178145534
0.2525702298759137,0.6377353273440078,2.421094871770808
0.3001907546130185,0.662545944691201,2.5616730585003284
0.2525702298759137,0.637735652466311,2.421666642561864
0.2525702298759137,0.6377306732190515,2.423465320487572
0.2525702298759137,0.6377353839326004,2.4213842391361715
0.2511941450938834,0.6378513719996548,2.424498785381477
0.2511941450938834,0.6378471989140582,2.424498176653
0.2525702298759137,0.6377360492219689,2.422031336094569
0.2525702298759137,0.6377363359243958,2.4219308764350083
0.2525702298759137,0.6377354612362043,2.421535457835967
0.2549403214144132,0.6384807480146231,2.416297296291221
0.2525702298759137,0.6377361869360236,2.422373789326855
0.2525702298759137,0.6377372845904838,2.4221785247250454
0.2525702298759137,0.6377352991206893,2.421197789499368
0.2525702298759137,0.6377356739722375,2.4206891801620376
0.2525702298759137,0.6377353021047878,2.421333661659448
0.2525702298759137,0.6377353652284096,2.4214876663303277
0.2525702298759137,0.6377353993851933,2.421397881228293
0.2511941450938834,0.6381131746552862,2.423996326893183
0.248334008689239,0.6340615543779035,2.449843200905042
0.2511941450938834,0.6378439554167471,2.424495535460773
0.2525702298759137,0.6377354992945565,2.421503171578363
0.2525702298759137,0.6377356693129606,2.4216320274132683
0.2508224954753589,0.6355618541865063,2.456105096635312
0.2525702298759137,0.637726580593293,2.4237945256985856
0.2525702298759137,0.637735389024645,2.4214241357386457
0.2525702298759137,0.6377364680255646,2.422221743077242
0.2549403214144132,0.6384749991692573,2.4160743598752075
0.2525702298759137,0.6377373251639185,2.422317172472901
0.2525702298759137,0.6377353321909115,2.421089110334216
0.2525702298759137,0.6377354307260256,2.421452045007872
0.2511941450938834,0.6378626668149618,2.4244864559210115
0.2511941450938834,0.6378520536427758,2.4245152287987075
