ARI,FRG,J
0.1711707597355208,0.6169084589185315,722.2562671735741
0.1618898711465079,0.6160335565719786,723.5881178584252
0.1704422230834882,0.6162789985350312,740.4550147101329
0.1681117907454366,0.6178866342227282,724.9585861346814
0.165861335012032,0.6172238820569165,680.5937723768561
0.1639993055769877,0.6143999599342669,721.2104200458336
0.1712214921971137,0.6142047145950632,748.585925708402
0.1677253039557827,0.6142865052763107,663.5010470771597
0.1649768425531245,0.6152089439214274,720.9794249157342
0.1677029647138684,0.6148533508271039,726.0562725481411
0.1723958843132826,0.6138310560448498,738.7041292989778
0.1386665523614418,0.5965455768608642,698.9271489224668
0.1762676141492542,0.6152481918113287,733.2837024367684
0.1544364371202661,0.6097561538574453,647.0346353400921
0.1687757667573942,0.6185748168588507,732.4034214201045
0.1727079271974389,0.6191602910818232,721.1688685430254
0.1687553643851252,0.6132899567408094,736.1303787872987
0.1747564250588896,0.6207472187263109,717.2414444567731
0.1597145549290754,0.613173695139125,719.3096436648339
0.1684430869189474,0.6114782503055782,742.9581277944077
0.177159264522953,0.6152120067132697,733.2745592618373
0.1733895528229188,0.6197627207853807,711.9485496230255
0.1657505050914414,0.615780795471705,738.7924172310712
0.1457795295136565,0.5995946401066242,746.607719741655
0.1710358985098153,0.617132451937743,724.1931937006525
0.1751598239106506,0.6175219462311979,726.4697550574358
0.1709518864014376,0.6134916461307427,737.9880078151133
0.1601348646250302,0.6146367055578073,713.5395087286338
0.1655037036387138,0.6152415990387167,622.1723394630081
0.1714315421398207,0.6128405109139129,740.4669068694116
0.164918865815354,0.6163478720727584,727.8034460420453
0.1707620370293349,0.6138934981498039,732.5808196614047
0.1701228739844169,0.6118407241060653,744.4938362815467
0.1737902464332313,0.6136393139200762,740.1393584906266
0.1631186362059667,0.616457208374124,744.1572356239208
0.1683749034071398,0.6153474574747713,735.7671696089632
0.1656879550332387,0.6153616073254645,723.265044161616
0.1736493528848333,0.6169770385869469,764.3537060921872
0.1713679027946502,0.6153137149089738,732.9517758156488
0.1673978577870544,0.6130682217673784,736.9965753467784
0.1698827433712119,0.6200703430098065,681.9177780879565
0.1662731070783699,0.6195116720019125,692.1754424665228
0.1743306804867788,0.6177941776361936,714.1012614463543
0.1636735039894113,0.61807261933365,688.4413560517975
0.168700996989294,0.616829815730038,712.392303687429
0.1648203075375588,0.6160762181835051,722.0015707510422
0.1677955241846523,0.6170709265225958,703.8987039009775
0.1716395761818888,0.6196327600563715,714.3319296360436
0.1704422290420191,0.6128442044338027,738.8720612715679
0.1723574421329843,0.6133213901134318,739.1808021922195
0.1691111758107868,0.6127960364502699,735.6900283935488
0.1783381644918082,0.6171303027936265,731.2257532951805
0.1707139097096864,0.6136992186341509,751.9789399652551
0.178045667563583,0.6220347618741477,708.5664863844685
0.1719236605416205,0.612730117855268,740.5675705749337
0.1414874155928578,0.5966084597630836,733.8335650861065
0.1692991128152848,0.6158315234983096,757.558437108155
0.1743224355862925,0.6194493013916207,711.6559444553275
0.1713038309640235,0.613063348623488,736.0552525350464
0.1724698789415219,0.6131971054675676,741.9004167745804
0.1689100252178876,0.6176704857356765,640.1259316928302
0.164173488078468,0.6156162747057053,739.3477685350379
0.1712243926431982,0.6124474312867564,743.0943588159266
0.1688009210107073,0.6165256301201821,670.2554647747467
0.1643032862290152,0.6165934709008059,721.8022747942812
0.1622096594468309,0.6156017558260355,727.7023661759933
0.1761822029455839,0.6147503060063109,737.1908641639191
0.164899060353536,0.6147658921251976,722.6850723598219
0.1744448254666456,0.6224433299571139,695.2150576167788
0.1667165762329066,0.6160304429458808,725.657304564268
0.1428392806203517,0.5969809212733656,731.8985378435389
0.1763219558510423,0.6170842808294192,728.9230288189917
0.1782834938056785,0.6144414388105713,743.2048984426996
0.1805914463583358,0.6189870149889786,774.4876231728529
0.1737113328054605,0.6199061768536912,717.7873156461186
0.1638383724600548,0.6169566292585844,710.3799935706539
0.1595837968945321,0.6136562639967053,722.0012176288133
0.176849760826202,0.6174205733449483,727.2104179468372
0.1764497909233278,0.6160772692436354,733.9629587302735
0.1746493033012335,0.6152834092887072,734.3313445210874
0.1710536269284281,0.6139705012728833,735.8629151266053
0.1682278802076744,0.6180439131543679,713.6930341067931
0.178800631879493,0.6161306107944751,733.731580229856
0.1697523869822463,0.6185213704522018,709.253190885479
0.1664375626768657,0.6174704627727133,721.2511771065273
0.176722588590919,0.6180603234749077,766.8898334883258
0.1655520199075165,0.617870898605285,653.6620287172743
0.1757091100805061,0.6137139371765231,743.9108883110218
0.1582998263399741,0.6143099595906001,717.8105577169636
0.1670568821943893,0.6175880610345554,713.8734585877035
0.1664265079206506,0.611740899120951,738.5546505780062
0.1733444133755158,0.6203017419203196,709.5358307775067
0.1686117209076881,0.6150232698973234,656.8630385755878
0.1634071212767132,0.6143788685860898,729.1231441654259
0.1723626280922977,0.618314726749435,752.9552292646041
0.1736618098536469,0.6155392056406814,741.8494306898338
0.1686919172549613,0.6173765050376858,677.4264504260482
0.1706900260444032,0.6195649401735065,700.1921393002567
0.1709301395502378,0.6139241635495218,743.5612207781014
0.1625640693543952,0.616041743632478,722.5788883578471
